Stkcd	Trddt	dayc	ivol	totalv	crate	beta	return	ivol_lag	crate_lag	ivol_current	ivol_lag_rank
000581	200901	15	.017037286	2949361.1	.474200	.853381	.304000	0.018566647	0.711142	0.017037286	1
600690	200901	15	.010751865	11524647	.242554	.696718	-.04227	0.018578514	0.29217	0.010751865	1
600795	200901	15	.016785828	32087360	.095485	.790942	.057451	0.018592747	0.22633	0.016785828	1
002024	200901	15	.029795914	46988736	.214030	.792614	-.12284	0.018612831	0.198317	0.029795914	1
601088	200901	15	.020955572	325038358	.171505		.123717	0.018662793	0.29731	0.020955572	1
601766	200901	15	.012576702	422088.00	.488055		-.00232	0.019261942	1.098325	0.012576702	1
600688	200901	15	.020358219	269798.00	.113891	.798636	.001808	0.019284222	0.273401	0.020358219	1
600111	200901	15	.025265263	9470192.0	1.42349	1.20142	.670940	0.019336413	1.078098	0.025265263	1
600497	200901	15	.017740264	86346.00	.268278	1.07988	.117053	0.019562655	0.455611	0.017740264	2
000630	200901	15	.010167845	10160743	.241044	.941261	.180451	0.01959049	0.541856	0.010167845	2
600655	200901	15	.017338654	7890752.5	.271098	1.21111	.095766	0.01969023	0.471753	0.017338654	2
600011	200901	15	.011644061	604800.00	.040437	.845899	-.02890	0.019698769	0.099434	0.011644061	2
000060	200901	15	.018207122	10801006	.423033	.998364	.352564	0.019777926	0.417004	0.018207122	2
000651	200901	15	.017798227	22317679	.135002	.658736	-.08333	0.019803862	0.134052	0.017798227	2
600809	200901	15	.021358813	5208077.3	.205754	.621949	.108756	0.019842341	0.345882	0.021358813	2
000895	200901	15	.019778171	19210038	.078040	.248110	-.08063	0.019929587	0.057536	0.019778171	2
600009	200901	15	.025503712	24356755	.164231	.716750	.121562	0.020044551	0.265834	0.025503712	2
000623	200901	15	.078734219	14018602	.271587	1.27475	.308887	0.020329088	0.271587	0.078734219	2
000425	200901	15	.025768481	10574700	.105667	1.01922	.247588	0.021535656	0.10457	0.025768481	2
600588	200901	15	.016516487	9828356.1	.054292	.533743	-.04273	0.021653065	0.100151	0.016516487	2
600585	200901	15	.020643266	38383812	.247259	.789293	.110297	0.021920848	0.39671	0.020643266	2
000709	200901	15	.084973833	15120750	.748982	1.03358	.130081	0.021940149	0.748982	0.084973833	2
600406	200901	15	.029190882	5807716.2	.073028	.651351	.116724	0.022008424	0.199388	0.029190882	2
600196	200901	15	.019822772	14370567	.275233	.908165	.094251	0.022128352	0.586724	0.019822772	2
600309	200901	15	.021528580	22721148	.218149	.762804	.366000	0.022223492	0.302481	0.02152858	2
600674	200901	15	.090016417	11049134	1.04640	.978499	.184120	0.023242139	1.046396	0.090016417	2
000800	200901	15	.026517629	139151.25	.369600	1.18343	.190808	0.023493877	0.434465	0.026517629	2
002241	200901	15	.014308448	29328.00	.576653		.023022	0.02369849	0.737151	0.014308448	2
600395	200901	15	.024501356	8239889.6	.631330	.962788	.181431	0.023714866	1.026439	0.024501356	2
601899	200901	15	.014419045	52995422	.533837		.047917	0.02382135	1.320463	0.014419045	2
600066	200901	15	.016615861	5204116.2	.156573	.628599	.112222	0.02411422	0.159885	0.016615861	3
600118	200901	15	.029051700	6116534.1	.258234	1.03088	.171638	0.02427519	0.294315	0.0290517	3
601958	200901	15	.015705724	34309560	.946746		.267130	0.024540867	1.423238	0.015705724	3
601991	200901	15	.028636524	58319440	.021608		.066563	0.024558382	0.029028	0.028636524	3
600637	200901	15	.017511006	2360519.0	.346285	1.21085	.102649	0.02463791	0.802794	0.017511006	3
600048	200901	15	.023953515	404881.86	.253709		.146528	0.024930427	0.413626	0.023953515	3
000970	200901	15	.035224916	29846.88	1.07204	.902724	.584906	0.025391652	0.584148	0.035224916	3
600383	200901	15	.030812487	128714.40	.285968	.553346	.178187	0.025450407	0.518162	0.030812487	3
000338	200901	15	.026160017	16289578	.403942		.436596	0.025783917	0.410788	0.026160017	3
000878	200901	15	.016153241	12428652	.554035	1.02813	.236250	0.026092509	0.844672	0.016153241	3
000768	200901	15	.023293046	17602353	.565232	.949308	.251401	0.026287095	0.639906	0.023293046	3
601808	200901	15	.017341769	40736040	.122558		.157275	0.026816615	0.336776	0.017341769	3
600256	200901	15	.104113593	8721236.7	.279825	.934270	.104167	0.026882014	0.279825	0.104113593	3
600887	200901	15	.014717088	7345776.1	.345326	.465651	.148750	0.027791774	0.912047	0.014717088	3
000009	200901	15	.111837332	6066650.6	.895636	.925543	.467337	0.028876275	0.895636	0.111837332	3
000983	200901	15	.033197819	343480.80	.738798	.769954	.215266	0.030243309	1.182444	0.033197819	3
600971	200901	15	.028228063	2916434.1	.907876	1.00824	.395852	0.031359272	1.551928	0.028228063	3
000792	200901	15	.048888250	302261.19	.840262	.279462	-.30949	0.031470034	0.077124	0.04888825	3
000063	200901	15	.022877056	32476829	.162369	.567981	.066912	0.031969189	0.209429	0.022877056	3
000401	200901	15	.024845930	14274310	.268710	1.09860	.188889	0.031974231	0.484487	0.02484593	3
600739	200901	15	.124229834	16658983	.325463	1.65575	.521382	0.032076005	0.325463	0.124229834	3
600633	200901	15	.019258193	825635.91	.333954	.932786	.086000	0.032638399	0.849965	0.019258193	3
600340	200901	15	.026804987	617629.87	.414591	1.09929	.130319	0.034121418	0.986144	0.026804987	4
601607	200901	15	.017946469	4536307.9	.317837	.845825	.106944	0.035313624	0.56509	0.017946469	4
600166	200901	15	.029111520	5745881.3	.875191	1.22571	.303534	0.036940924	0.594347	0.02911152	4
601699	200901	15	.034187820	21630190	.608929		.505204	0.037974997	1.250846	0.03418782	4
600058	200901	15	.025581500	15639177	.840785	1.21834	.258844	0.038165609	1.361341	0.0255815	4
000937	200901	15	.033786828	15593581	.334641	.838443	.413571	0.038775078	0.458126	0.033786828	4
002202	200901	15	.029344855	317600.00	.574260		.257822	0.040164918	0.722821	0.029344855	4
600893	200901	15	.030646657	6511195.0	.992779	1.02995	.542977	0.04057378	1.971241	0.030646657	4
000061	200901	15	.158394279	6184227.9	.376058	.731311	-.13962	0.040897227	0.376058	0.158394279	4
000999	200901	15	.013160396	144975.09	.201239	.975580	.024913	0.044848849	0.582037	0.013160396	4
000629	200901	15	.004029956	36947028	.192468	.720674	.000000	0.056759249	0.346445	0.004029956	4
000709	200901	15	.021940149	15120750	.748982	1.03358	.130081	0.093920502	0.394674	0.021940149	4
000061	200901	15	.040897227	6184227.9	.376058	.731311	-.13962	0.12558571	0.26827	0.040897227	4
600271	200901	15	.011497293	156300.84	.046361	.499340	.007140	0.1338049	0.085357	0.011497293	4
000009	200901	15	.028876275	6066650.6	.895636	.925543	.467337	0.135613329	0.92616	0.028876275	4
000039	200901	15	.012178219	8413995.5	.131116	.679875	.101613	0.138073196	0.25483	0.012178219	4
000623	200901	15	.020329088	14018602	.271587	1.27475	.308887	0.151314735	0.372563	0.020329088	4
600256	200901	15	.026882014	8721236.7	.279825	.934270	.104167	0.162294441	0.424585	0.026882014	4
600739	200901	15	.032076005	16658983	.325463	1.65575	.521382	0.193944231	0.47909	0.032076005	4
000725	200901	15	.013218733	6046913.3	.084779	1.17971	.033333	0.218043437	0.297988	0.013218733	4
600674	200901	15	.023242139	11049134	1.04640	.978499	.184120	0.275001767	1.916373	0.023242139	4
000729	200902	20	.020069288	14898386	.667334	.656543	.034454	0.007257436	0.149023	0.020069288	0
601857	200902	20	.015197006	17471392	.351199		.040501	0.008730007	0.100348	0.015197006	0
000629	200902	20	.041207255	38194694	.439001	.721462	.033769	0.009214222	0.439001	0.041207255	0
600315	200902	20	.017284742	6508767.8	.110579	.591364	.013176	0.009826522	0.034438	0.017284742	0
000630	200902	20	.034437961	11830470	1.02415	.934769	.164331	0.010167845	0.241044	0.034437961	0
600690	200902	20	.022499637	12515151	.846519	.697838	.085947	0.010751865	0.242554	0.022499637	0
601006	200902	20	.012150557	107058246	.551074		-.02597	0.011516475	0.174892	0.012150557	0
600276	200902	20	.014659062	20101735	.126226	.368604	.057415	0.011634693	0.044364	0.014659062	0
600011	200902	20	.029279518	725400.00	.121317	.857596	.199405	0.011644061	0.040437	0.029279518	0
600519	200902	20	.021689162	1117742.3	.160870	.455510	.147578	0.012062478	0.110026	0.021689162	0
601766	200902	20	.026067706	434848.80	1.54903		.030233	0.012576702	0.488055	0.026067706	0
000999	200902	20	.017602352	141451.05	.439720	.963294	-.02431	0.013160396	0.201239	0.017602352	0
600019	200902	20	.018859025	919380.00	.212086	.753021	-.04197	0.013794376	0.079854	0.018859025	0
600600	200902	20	.021234335	123445.35	.501149	.617621	.024946	0.013911724	0.231973	0.021234335	0
600832	200902	20	.027596421	25649996	.272531	.671917	.048177	0.014180653	0.080149	0.027596421	0
002241	200902	19	.024457175	29460.00	1.32019		.004501	0.014308448	0.576653	0.024457175	0
601899	200902	20	.039691378	86394127	2.18983		.630219	0.014419045	0.533837	0.039691378	0
600887	200902	20	.031974454	9096292.9	.920166	.472132	.238303	0.014717088	0.345326	0.031974454	0
000423	200902	20	.024925628	8165474.7	.682393	.366003	.056233	0.015581464	0.348675	0.024925628	0
000629	200902	20	.009214222	38194694	.439001	.721462	.033769	0.015607951	0.192468	0.009214222	0
601958	200902	20	.019043215	31190509	1.58418		-.09091	0.015705724	0.946746	0.019043215	0
600518	200902	20	.020438506	76975.08	.279315	.852307	.027551	0.0159835	0.126803	0.020438506	0
000858	200902	20	.026381633	56901541	.634814	.769562	.060863	0.015995495	0.207215	0.026381633	0
000878	200902	20	.037376984	15985082	1.76453	1.04408	.286148	0.016153241	0.554035	0.037376984	1
600588	200902	20	.021185461	9893691.8	.159686	.526459	.006648	0.016516487	0.054292	0.021185461	1
600066	200902	20	.018649066	5568040.4	.354224	.630428	.069930	0.016615861	0.156573	0.018649066	1
000002	200902	20	.017985629	69213821	.534209	.390646	.015625	0.016618643	0.149015	0.017985629	1
600795	200902	20	.016024056	32032882	.312691	.789826	-.00170	0.016785828	0.095485	0.016024056	1
000581	200902	20	.030909673	3175539.1	1.35336	.849378	.076687	0.017037286	0.4742	0.030909673	1
600655	200902	20	.033854086	9683775.3	.682063	1.21854	.227231	0.017338654	0.271098	0.033854086	1
000402	200902	19	.031781165	21040686	.576344	.487177	.078880	0.017338854	0.154696	0.031781165	1
601808	200902	19	.028218906	38426875	.600466		-.05669	0.017341769	0.122558	0.028218906	1
600150	200902	20	.031581311	29954181	1.12873	.999583	.012542	0.017431376	0.425204	0.031581311	1
600637	200902	20	.022750907	2544823.8	1.01928	1.20964	.078078	0.017511006	0.346285	0.022750907	1
600271	200902	20	.078956199	139494.96	.166939	.477146	-.10752	0.017655143	0.166939	0.078956199	1
600497	200902	20	.031919152	102726.00	.872517	1.08619	.189702	0.017740264	0.268278	0.031919152	1
000651	200902	19	.026712607	27277163	.280274	.670059	.222222	0.017798227	0.135002	0.026712607	1
002146	200902	20	.024569992	54080.00	.854528		.092084	0.017887887	0.770273	0.024569992	1
601607	200902	20	.024920707	4581841.7	.506167	.837533	.010038	0.017946469	0.317837	0.024920707	1
002081	200902	20	.021204093	34333.50	.387281		.154576	0.018181855	0.094041	0.021204093	1
000060	200902	19	.034516239	11384567	.971593	.992676	.054028	0.018207122	0.423033	0.034516239	1
000157	200902	20	.036454693	284427.00	.746983	.925076	.255876	0.019123713	0.467828	0.036454693	1
600633	200902	20	.012138417	989850.79	1.11048	.943493	.198895	0.019258193	0.333954	0.012138417	1
000538	200902	20	.027251171	19268565	.266077	.383238	.111522	0.019436235	0.099758	0.027251171	1
000024	200902	20	.035524090	27058015	.439411	.486442	.129605	0.01968529	0.13572	0.03552409	1
600649	200902	20	.020440211	21280360	.410164	.735754	.025471	0.019694158	0.371488	0.020440211	1
000895	200902	20	.018798381	19331237	.196706	.237765	.006309	0.019778171	0.07804	0.018798381	1
600196	200902	19	.025760826	15348409	.433221	.905531	.068045	0.019822772	0.275233	0.025760826	2
600688	200902	20	.013073533	268824.00	.294577	.785473	-.00361	0.020358219	0.113891	0.013073533	2
600089	200902	20	.025428710	28278711	.389712	.974627	.043324	0.020630044	0.229584	0.02542871	2
600585	200902	19	.025927120	42036874	.473392	.790597	.095172	0.020643266	0.247259	0.02592712	2
600085	200902	20	.017745357	7510314.9	.370844	.704204	.007687	0.020661443	0.13881	0.017745357	2
601088	200902	20	.016449637	310691155	.472434		-.04414	0.020955572	0.171505	0.016449637	2
600123	200902	20	.019103125	88421.76	.759037	.730596	-.09102	0.021248815	0.558907	0.019103125	2
600809	200902	20	.025242208	6680019.4	.648640	.638362	.282627	0.021358813	0.205754	0.025242208	2
600309	200902	20	.027926697	20542180	.603271	.748613	-.09590	0.02152858	0.218149	0.027926697	2
000069	200902	20	.025504815	30090092	.474834	.586365	.264317	0.021540317	0.151574	0.025504815	2
600031	200902	20	.035252503	304742.40	.396066	.936882	.045965	0.021657779	0.211941	0.035252503	2
600674	200902	20	.096943229	9778164.6	1.15021	.943488	-.11503	0.021677165	1.150214	0.096943229	2
000039	200902	20	.097353013	8968358.3	.531570	.671586	.065886	0.021768795	0.53157	0.097353013	2
600188	200902	20	.018450996	293040.00	1.51962	.773075	-.03036	0.02213609	0.87299	0.018450996	2
601168	200902	19	.031335033	192069.80	1.21762		.024142	0.022227952	0.538458	0.031335033	2
000568	200902	20	.018103137	26671801	.635229	.711473	.024090	0.022571633	0.371691	0.018103137	2
000063	200902	20	.024391545	32510403	.232701	.559165	.001034	0.022877056	0.162369	0.024391545	2
600104	200902	20	.032534312	48084554	.214522	.900242	.168790	0.023075104	0.103251	0.032534312	2
000768	200902	19	.042061139	21825566	.803365	.945320	.239923	0.023293046	0.565232	0.042061139	2
600535	200902	20	.022631356	67539.20	.454995	.792966	-.01565	0.02352599	0.090138	0.022631356	2
600549	200902	19	.032268008	8279237.2	.763372	.725582	.200791	0.023757662	0.368874	0.032268008	2
600048	200902	20	.031184774	42744342	.544472		.055724	0.023953515	0.253709	0.031184774	2
000100	200902	19	.026621813	8379712.9	.737295	.964226	.144876	0.024210675	0.471259	0.026621813	2
600739	200902	20	.108669317	15542380	.560043	1.63646	-.06703	0.024299198	0.560043	0.108669317	2
600395	200902	20	.021344857	7360651.2	1.21797	.926823	-.10671	0.024501356	0.63133	0.021344857	3
600362	200902	20	.037708785	25315245	1.71790	1.07088	.234450	0.024810244	0.610955	0.037708785	3
000401	200902	17	.032564850	16469425	.477657	1.10164	.153781	0.02484593	0.26871	0.03256485	3
000623	200902	20	.111398582	14007135	.445629	1.26296	-.00082	0.02490948	0.445629	0.111398582	3
600583	200902	20	.024572193	339461.68	.085758	.525632	-.04032	0.024978592	0.157443	0.024572193	3
600111	200902	20	.035753704	10447083	1.94369	1.19678	.103154	0.025265263	1.423487	0.035753704	3
600009	200902	20	.021654917	24202598	.388739	.718529	-.00633	0.025503712	0.164231	0.021654917	3
600058	200902	20	.049084819	17804437	1.50553	1.21011	.138451	0.0255815	0.840785	0.049084819	3
000425	200902	17	.038153007	13261982	.263048	1.03090	.254124	0.025768481	0.105667	0.038153007	3
000338	200902	17	.033402356	15419287	.714278		-.05343	0.026160017	0.403942	0.033402356	3
000800	200902	20	.023074301	162912.75	.675743	1.19071	.170760	0.026517629	0.3696	0.023074301	3
600340	200902	20	.034010373	681572.73	.992792	1.09753	.103529	0.026804987	0.414591	0.034010373	3
600010	200902	20	.123323026	198482.06	.598155	.931317	.099644	0.027575867	0.598155	0.123323026	3
600971	200902	20	.019661336	2780789.7	.942997	.996828	-.04651	0.028228063	0.907876	0.019661336	3
601991	200902	20	.014455363	55102984	.062893		-.05515	0.028636524	0.021608	0.014455363	3
600489	200902	20	.039530537	17953943	.921722	1.15446	.374415	0.028913476	0.750878	0.039530537	3
600118	200902	20	.021227172	5907949.1	.545523	1.01732	-.03410	0.0290517	0.258234	0.021227172	3
600166	200902	19	.039068731	7899441.3	1.43367	1.25342	.374801	0.02911152	0.875191	0.039068731	3
600406	200902	20	.035452621	5552656.2	.477420	.649767	-.04392	0.029190882	0.073028	0.035452621	3
002202	200902	18	.029126382	328500.00	.657007		.034320	0.029344855	0.57426	0.029126382	3
002024	200902	20	.014444867	48155229	.384451	.793111	.024825	0.029795914	0.21403	0.014444867	3
600348	200902	20	.023432754	119384.20	.568535	.781727	-.04022	0.03023724	0.677295	0.023432754	3
600893	200902	19	.037627841	5958274.2	1.77426	1.00176	-.08492	0.030646657	0.992779	0.037627841	3
600383	200902	20	.032007865	12636498	.751824	.546216	-.01825	0.030812487	0.285968	0.032007865	3
000709	200902	19	.134595387	17840310	1.50510	1.04068	.179856	0.0308783	1.505102	0.134595387	4
000725	200902	20	.140421058	7173936.6	.428741	1.17692	.186380	0.031399103	0.428741	0.140421058	4
000983	200902	19	.025949807	307848.00	1.40648	.750699	-.10374	0.033197819	0.738798	0.025949807	4
000937	200902	20	.019832440	14695315	.706414	.823592	-.05761	0.033786828	0.334641	0.01983244	4
000061	200902	20	.152566128	6667935.8	.735091	.725723	.078216	0.034114823	0.735091	0.152566128	4
601699	200902	19	.030006861	17166087	1.14930		-.20638	0.03418782	0.608929	0.030006861	4
000970	200902	20	.021204175	27613.44	1.30944	.902317	-.07483	0.035224916	1.072037	0.021204175	4
000009	200902	20	.185374874	8227375.4	1.27262	.943616	.356164	0.041451082	1.272624	0.185374874	4
600741	200902	20	.030202021	7775129.7	.671714	1.25000	.068826	0.042014221	0.236207	0.030202021	4
600256	200902	20	.191997871	9518013.1	.710414	.937598	.091360	0.042932029	0.710414	0.191997871	4
600271	200902	20	.017655143	139494.96	.166939	.477146	-.10752	0.044528825	0.046361	0.017655143	4
000039	200902	20	.021768795	8968358.3	.531570	.671586	.065886	0.047166039	0.131116	0.021768795	4
000792	200902	19	.037881149	375945.99	.677128	.290570	.243779	0.04888825	0.840262	0.037881149	4
000725	200902	20	.031399103	7173936.6	.428741	1.17692	.186380	0.051195934	0.084779	0.031399103	4
600208	200902	20	.033727609	14842932	1.04543	1.01979	.166297	0.060556873	0.541638	0.033727609	4
000623	200902	20	.024909480	14007135	.445629	1.26296	-.00082	0.078734219	0.271587	0.02490948	4
000709	200902	19	.030878300	17840310	1.50510	1.04068	.179856	0.084973833	0.748982	0.0308783	4
600674	200902	20	.021677165	9778164.6	1.15021	.943488	-.11503	0.090016417	1.046396	0.021677165	4
600256	200902	20	.042932029	9518013.1	.710414	.937598	.091360	0.104113593	0.279825	0.042932029	4
000009	200902	20	.041451082	8227375.4	1.27262	.943616	.356164	0.111837332	0.895636	0.041451082	4
600010	200902	20	.027575867	198482.06	.598155	.931317	.099644	0.118856345	0.309151	0.027575867	4
600739	200902	20	.024299198	15542380	.560043	1.63646	-.06703	0.124229834	0.325463	0.024299198	4
000061	200902	20	.034114823	6667935.8	.735091	.725723	.078216	0.158394279	0.376058	0.034114823	4
600703	200902	16	.037408755	3998043.6	1.20720	1.50808	.223813	0.160190541	0.882086	0.037408755	4
000629	200903	22	.007536308	38476426	.202542	.687047	.007376	0.001606746	0.202542	0.007536308	0
600633	200903	15	.032106060	1000494.3	1.32622	.928548	.010753	0.012138417	1.110484	0.03210606	0
601006	200903	22	.010184242	115752674	.457105		.081212	0.012150557	0.551074	0.010184242	0
000709	200903	22	.060903214	20596130	1.11287	1.03549	.154472	0.012984609	1.112867	0.060903214	0
600688	200903	22	.018136267	306323.00	.223710	.775789	.139493	0.013073533	0.294577	0.018136267	0
600739	200903	22	.062738575	22521143	.492423	1.66019	.449015	0.013375909	0.492423	0.062738575	0
002024	200903	21	.020819983	53987694	.322917	.811464	.121118	0.014444867	0.384451	0.020819983	0
601991	200903	21	.018347319	62805551	.047567		.139785	0.014455363	0.062893	0.018347319	0
600276	200903	21	.014020471	20624193	.092627	.363343	.025991	0.014659062	0.126226	0.014020471	0
601857	200903	22	.011813001	18475309	.288324		.057461	0.015197006	0.351199	0.011813001	0
600795	200903	22	.015864796	35301544	.228112	.777587	.102041	0.016024056	0.312691	0.015864796	0
000039	200903	22	.076210316	10348106	.356038	.692294	.153846	0.016248094	0.356038	0.076210316	0
601088	200903	22	.009919813	341364486	.518221		.098726	0.016449637	0.472434	0.009919813	0
000623	200903	22	.078404346	19436835	.548920	1.27769	.387638	0.016715863	0.54892	0.078404346	0
600315	200903	22	.013130325	6573877.2	.138743	.531417	.010003	0.017284742	0.110579	0.013130325	0
000999	200903	22	.016586726	150163.26	.294008	.923996	.061592	0.017602352	0.43972	0.016586726	0
600085	200903	22	.009240133	8338428.7	.175199	.718347	.110264	0.017745357	0.370844	0.009240133	0
000061	200903	22	.084235400	6997942.1	.402235	.692166	.049492	0.017959048	0.402235	0.0842354	0
000002	200903	22	.014261959	80152509	.435244	.394926	.158042	0.017985629	0.534209	0.014261959	0
000568	200903	22	.017899865	29948264	.602760	.693382	.122844	0.018103137	0.635229	0.017899865	0
600188	200903	22	.020499974	372368.00	1.38655	.790171	.270707	0.018450996	1.519622	0.020499974	0
600066	200903	22	.016730299	6119125.6	.318068	.609731	.098973	0.018649066	0.354224	0.016730299	0
000895	200903	22	.013696246	19809973	.154676	.211486	.024765	0.018798381	0.196706	0.013696246	0
600019	200903	21	.014066860	1005188.8	.144278	.752572	.093333	0.018859025	0.212086	0.01406686	0
601958	200903	22	.020669266	39633457	1.52550		.270690	0.019043215	1.584178	0.020669266	1
600123	200903	21	.025212506	128234.40	.722825	.791048	.450258	0.019103125	0.759037	0.025212506	1
000725	200903	22	.092129544	9384636.1	.246870	1.19528	.308157	0.019642085	0.24687	0.092129544	1
600971	200903	21	.039823080	3999740.2	1.73898	1.04812	.438347	0.019661336	0.942997	0.03982308	1
000937	200903	21	.019800390	16594280	.616771	.818891	.129223	0.01983244	0.706414	0.01980039	1
000729	200903	22	.015002549	16048140	.411799	.665880	.077173	0.020069288	0.667334	0.015002549	1
600518	200903	22	.022913184	99372.00	.659940	.859989	.290963	0.020438506	0.279315	0.022913184	1
600649	200903	22	.020309079	25416931	.457278	.744632	.194384	0.020440211	0.410164	0.020309079	1
600886	200903	20	.034380008	10841579	.341508	.688759	.125958	0.020736213	0.12512	0.034380008	1
600588	200903	22	.021070553	10737915	.239738	.488581	.085377	0.021185461	0.159686	0.021070553	1
002081	200903	21	.030903023	37788.00	.656012		.100616	0.021204093	0.387281	0.030903023	1
000970	200903	22	.021161645	39542.04	1.41312	.952043	.431985	0.021204175	1.309443	0.021161645	1
600118	200903	21	.011937401	6577771.3	.421299	.986481	.113376	0.021227172	0.545523	0.011937401	1
600600	200903	22	.008556970	13448359	.193214	.607125	.089418	0.021234335	0.501149	0.00855697	1
600395	200903	22	.026328051	9814201.6	1.15722	.948368	.333333	0.021344857	1.21797	0.026328051	1
000625	200903	21	.026030783	12692496	1.73309	.843347	.139752	0.021362242	0.226467	0.026030783	1
600009	200903	22	.016012086	27382080	.250047	.745705	.131369	0.021654917	0.388739	0.016012086	1
600519	200903	22	.015415873	1082916.1	.132122	.417265	-.03116	0.021689162	0.16087	0.015415873	1
600690	200903	22	.011445739	13291491	.585148	.675759	.062032	0.022499637	0.846519	0.011445739	1
600535	200903	21	.014927917	71980.00	.203744	.777097	.065751	0.022631356	0.454995	0.014927917	1
600637	200903	21	.021925203	3055206.2	.453892	1.19554	.200557	0.022750907	1.019276	0.021925203	1
000800	200903	21	.027790349	199694.25	.441207	1.17428	.225774	0.023074301	0.675743	0.027790349	1
600348	200903	22	.022872923	179028.20	.610064	.816554	.499597	0.023432754	0.568535	0.022872923	1
000063	200903	22	.021493737	39549660	.174724	.583399	.216523	0.024391545	0.232701	0.021493737	1
002241	200903	22	.026957950	36828.00	1.66674		.250102	0.024457175	1.320188	0.02695795	2
002146	200903	22	.019755319	75760.00	.994870		.400888	0.024569992	0.854528	0.019755319	2
600583	200903	22	.011114711	355667.68	.080316	.536430	.047740	0.024572193	0.085758	0.011114711	2
601607	200903	22	.019055713	5281924.4	.371335	.829304	.152795	0.024920707	0.506167	0.019055713	2
000423	200903	21	.014272164	9008734.2	.412154	.368314	.103271	0.024925628	0.682393	0.014272164	2
600809	200903	22	.022242892	7091297.3	.406607	.615290	.061568	0.025242208	0.64864	0.022242892	2
600089	200903	22	.026704701	34114191	.382816	.967767	.206356	0.02542871	0.389712	0.026704701	2
000069	200903	22	.026862912	34545942	.377658	.598811	.148084	0.025504815	0.474834	0.026862912	2
600196	200903	22	.024281299	17229827	.709141	.911272	.122581	0.025760826	0.433221	0.024281299	2
600585	200903	22	.022655192	46769855	.174504	.739820	.112591	0.02592712	0.473392	0.022655192	2
000983	200903	21	.020836218	402868.80	1.31817	.782090	.308661	0.025949807	1.406479	0.020836218	2
601766	200903	22	.009675603	431904.00	.926114		-.00677	0.026067706	1.549025	0.009675603	2
600271	200903	22	.123585590	158086.08	.176810	.470378	.133274	0.026348536	0.17681	0.12358559	2
000858	200903	22	.013279674	60431790	.439057	.746945	.062041	0.026381633	0.634814	0.013279674	2
000100	200903	22	.008189732	9310792.1	.392687	.937619	.111111	0.026621813	0.737295	0.008189732	2
000651	200903	22	.019349310	32574794	.127869	.659011	.194215	0.026712607	0.280274	0.01934931	2
000538	200903	22	.012606949	19492867	.219462	.396378	.011641	0.027251171	0.266077	0.012606949	2
600832	200903	22	.009589882	29887821	.147434	.664720	.165217	0.027596421	0.272531	0.009589882	2
600309	200903	21	.024289146	26530184	.439165	.819769	.291498	0.027926697	0.603271	0.024289146	2
600010	200903	22	.131320668	22995683	.455838	.933290	.158576	0.027997661	0.455838	0.131320668	2
601808	200903	22	.016674689	42334692	.566579		.101695	0.028218906	0.600466	0.016674689	2
000009	200903	22	.134685794	10149174	1.17074	.949813	.233586	0.028715108	1.170736	0.134685794	2
002202	200903	22	.021546777	401500.00	.375290		.222222	0.029126382	0.657007	0.021546777	2
600011	200903	22	.017291189	715500.00	.109257	.832903	-.01365	0.029279518	0.121317	0.017291189	2
601699	200903	22	.022103369	28073225	1.33580		.635389	0.030006861	1.149302	0.022103369	2
600741	200903	22	.027298962	17746585	.491406	1.25625	.301136	0.030202021	0.671714	0.027298962	3
000581	200903	22	.021380934	4650219.6	.923293	.946215	.464387	0.030909673	1.353356	0.021380934	3
600048	200903	21	.026739645	53976074	.433080		.262765	0.031184774	0.544472	0.026739645	3
600256	200903	21	.143472680	12644494	.535278	.951819	.328480	0.031308306	0.535278	0.14347268	3
601168	200903	21	.033797466	280479.10	1.36376		.460298	0.031335033	1.217624	0.033797466	3
600150	200903	22	.022205559	37262180	.995287	1.00021	.243973	0.031581311	1.128728	0.022205559	3
000402	200903	22	.016414717	22554226	.533337	.467355	.071934	0.031781165	0.576344	0.016414717	3
600497	200903	22	.042397037	141414.00	1.27225	1.10593	.376614	0.031919152	0.872517	0.042397037	3
600887	200903	22	.021278145	9839663.1	.608965	.497082	.081722	0.031974454	0.920166	0.021278145	3
600383	200903	22	.030365074	18359003	.750611	.616588	.452855	0.032007865	0.751824	0.030365074	3
600549	200903	22	.033245875	9574999.2	.522317	.728756	.156507	0.032268008	0.763372	0.033245875	3
600104	200903	22	.033950509	64462126	.163306	.910564	.340599	0.032534312	0.214522	0.033950509	3
000401	200903	21	.023820017	167968.73	.413134	1.05359	.019882	0.03256485	0.477657	0.023820017	3
000338	200903	16	.019542904	19852726	.427179		.287526	0.033402356	0.714278	0.019542904	3
600208	200903	22	.022013477	22038649	.946977	1.07644	.484791	0.033727609	1.045434	0.022013477	3
600655	200903	22	.019455704	11730870	.429594	1.20408	.211394	0.033854086	0.682063	0.019455704	3
600340	200903	22	.026931586	869041.56	.688687	1.09442	.275053	0.034010373	0.992792	0.026931586	3
000630	200903	21	.032217934	17176185	1.29417	.978492	.451860	0.034437961	1.024147	0.032217934	3
000060	200903	22	.031328654	16861854	1.18056	1.04886	.481115	0.034516239	0.971593	0.031328654	3
600031	200903	22	.016856229	349531.20	.215361	.901626	.146973	0.035252503	0.396066	0.016856229	3
