Stkcd	Trddt	dayc	ivol	totalv	crate	beta	return	ivol_lag	crate_lag	ivol_current	ivol_lag_rank
600759	201306	17	.070188721	4782860.8	.100591	1.17830	-.11910	0.04829119	0.179769	0.070188721	1
600266	201306	17	.079564592	90965.16	.168015	1.04577	-.18291	0.05113182	0.202345	0.079564592	1
600325	201306	17	.044495407	4967637.4	.152125	.981385	-.19683	0.051488976	0.272858	0.044495407	1
600239	201306	17	.053845538	4314768.9	.186046	.993066	-.24072	0.052257098	0.370715	0.053845538	1
002399	201306	17	.124346470	142435.60	.100285		-.02113	0.052488033	0.06533	0.12434647	1
600107	201306	17	.055720195	21456.00	.284542	1.10195	-.22092	0.057411366	0.369301	0.055720195	1
601789	201306	17	.047839084	3260107.2	.539412		-.19128	0.058163474	1.416184	0.047839084	1
000006	201306	17	.077843009	5750978.9	.118214	1.13009	-.08545	0.059201186	0.205685	0.077843009	1
000537	201306	17	.060941434	2696894.5	.197749	1.02713	-.19449	0.061752003	0.454513	0.060941434	1
600674	201306	17	.016641479	20062045	.119023	.777515	-.09404	0.062728668	0.156014	0.016641479	1
600551	201306	17	.096576474	5270699.6	.146839	.708816	.026631	0.06480338	0.181248	0.096576474	1
000592	201306	17	.039712661	3042191.3	.172165	1.31148	-.27328	0.067679976	0.291251	0.039712661	1
600570	201306	17	.086515126	7722564.8	.151607	.677249	-.06015	0.068072914	0.214582	0.086515126	1
000623	201306	17	.010565065	13040912	.237138	1.30678	-.23983	0.06915214	0.368185	0.010565065	1
600271	201306	17	.012521140	122073.48	.209312	1.15647	-.12624	0.069266088	0.364746	0.01252114	1
600739	201306	17	.027741234	17904993	.357808	1.14145	-.13741	0.069526823	0.420631	0.027741234	1
601388	201306	17	.053918885	35547.00	.297409		-.26182	0.069598826	0.722176	0.053918885	1
002408	201306	17	.074178284	6419437.9	.088456		-.25153	0.069913389	0.1451	0.074178284	1
601929	201306	17	.039488065	9174301.4	.177136		-.12953	0.072275094	0.368447	0.039488065	1
000046	201306	17	.083494503	22239681	.047007	1.02034	-.16865	0.073116425	0.051373	0.083494503	1
600827	201306	17	.055484964	10598882	.143508	.983653	-.21843	0.073508492	0.244314	0.055484964	1
600838	201306	17	.131703578	2465424.2	1.65815	.854418	.098214	0.074350389	0.246572	0.131703578	1
000839	201306	17	.125441012	10113152	.387525	.788062	.012559	0.076513645	0.209858	0.125441012	1
600611	201306	17	.190694847	5325697.7	.461156	1.04118	-.06066	0.077409146	0.105445	0.190694847	2
002393	201306	17	.043629604	5707192.2	.113297		-.17792	0.07744561	0.219295	0.043629604	2
000685	201306	17	.036248855	7257327.6	.091310	1.07959	-.23355	0.07808785	0.179782	0.036248855	2
000969	201306	17	.051102328	6695299.7	.125638	1.00325	-.26025	0.078231795	0.1956	0.051102328	2
000989	201306	17	.084837845	3291514.3	.445937	.793674	-.19505	0.084125217	0.759713	0.084837845	2
600161	201306	17	.056521712	7273237.5	.147312	.602431	-.20192	0.084222509	0.342756	0.056521712	2
002073	201306	17	.090277269	6228442.4	.531767	.986807	-.23379	0.08431142	0.685007	0.090277269	2
600811	201306	17	.050696174	8217350.5	.117058	1.00155	-.19313	0.085110008	0.193703	0.050696174	2
000830	201306	17	.041104583	5346741.8	.128401	.972061	-.26854	0.087815675	0.256891	0.041104583	2
600289	201306	17	.060403492	4075294.2	.344756	1.19694	-.11418	0.088653482	0.744629	0.060403492	2
000988	201306	17	.079088933	5115009.5	.298845	1.07528	-.22422	0.089940742	0.649673	0.079088933	2
600256	201306	17	.022966885	68124806	.131712	.881397	-.07147	0.089951824	0.235091	0.022966885	2
600664	201306	17	.048381011	11389851	.234185	.660445	-.22149	0.090687706	0.512826	0.048381011	2
600387	201306	17	.075389711	56525.04	.418719	1.15716	-.05243	0.091007287	0.518502	0.075389711	2
600522	201306	17	.111823520	5946015.6	.367929	.940360	-.20227	0.091905992	0.728449	0.11182352	2
600668	201306	17	.062138233	2931594.2	.383016	1.20292	-.26867	0.092038855	0.87025	0.062138233	2
000525	201306	17	.082859993	7603630.3	.323505	.838303	-.13851	0.092131013	0.687819	0.082859993	2
002308	201306	17	.087410618	76711.44	.152139		-.14019	0.092863033	0.240192	0.087410618	2
002396	201306	17	.149096897	4999094.4	.401742		-.20756	0.097407497	0.807299	0.149096897	2
002313	201306	17	.127802490	5257853.0	.428183		-.10865	0.097576503	0.5839	0.12780249	2
002440	201306	17	.082562124	79269.45	.203576		-.07059	0.099907273	0.488572	0.082562124	2
002431	201306	17	.088773343	87367.68	.252699		-.13818	0.101125205	0.463087	0.088773343	2
600352	201306	17	.098495693	13974004	.136598	.974292	-.10921	0.101212332	0.257744	0.098495693	2
600684	201306	17	.092834435	3609822.8	.543600	1.19763	-.17545	0.101415135	1.139303	0.092834435	2
002318	201306	17	.121857909	53445.60	.265386		-.11928	0.101645423	0.376022	0.121857909	2
601801	201306	17	.071800934	94731.00	.080292		-.04550	0.10183286	0.153827	0.071800934	2
600288	201306	17	.074361095	26513.76	.391296	1.32140	-.25154	0.102128972	0.736179	0.074361095	3
000790	201306	17	.183529793	3875344.0	1.02105	1.04736	-.14225	0.103489734	1.232999	0.183529793	3
000917	201306	17	.053866540	11957730	.615863	.762847	-.13392	0.106332718	1.20114	0.05386654	3
600537	201306	17	.197118831	4606059.9	.803895	1.49509	.003175	0.106443947	0.986041	0.197118831	3
000725	201306	17	.016950911	27045999	.247483	.835432	-.17472	0.106771839	0.459017	0.016950911	3
000887	201306	17	.053852676	6756131.0	.093903	.765356	-.23841	0.106944193	0.37487	0.053852676	3
000039	201306	17	.018177372	12725688	.123626	.985241	-.19297	0.107909549	0.150607	0.018177372	3
600831	201306	17	.040050450	3758135.0	.282274	.893773	-.19345	0.112465286	0.746104	0.04005045	3
002138	201306	17	.144606005	5905481.6	.470959	.882019	.007839	0.113140101	0.477645	0.144606005	3
600773	201306	17	.151689192	6211856.9	.427468	1.27801	-.00369	0.113484843	0.368952	0.151689192	3
000793	201306	17	.138178450	13628528	.372903	.841258	-.05561	0.114176799	0.3324	0.13817845	3
600410	201306	17	.067337603	3941537.0	.239687	1.22878	-.21851	0.114899036	0.64033	0.067337603	3
002056	201306	17	.077630196	51691.22	.299168	1.37999	-.20178	0.116881823	0.609017	0.077630196	3
000823	201306	17	.056045460	3598362.1	.215450	1.33784	-.21173	0.118599679	0.755031	0.05604546	3
002340	201306	17	.109537007	6954406.6	.401197		-.17270	0.118970157	0.842825	0.109537007	3
000996	201306	17	.082451605	28267.00	.442332	1.11744	-.28754	0.120724108	0.654013	0.082451605	3
000061	201306	17	.025861685	10198754	.244096	.848612	-.17121	0.122513625	0.392075	0.025861685	3
000009	201306	16	.036216887	11998256	.528058	1.12996	-.15189	0.125008247	0.866921	0.036216887	3
600879	201306	16	.090143965	6975293.5	.387168	1.09194	-.27568	0.12519006	0.493896	0.090143965	3
600993	201306	17	.074572903	5238962.7	.370177	.818817	-.17879	0.12707717	0.336257	0.074572903	3
002093	201306	17	.104012566	42990.50	.283813	1.09564	-.14751	0.128132345	0.627686	0.104012566	3
002129	201306	17	.166908307	16205840	.185128	1.17524	.021607	0.129326793	0.222392	0.166908307	3
600316	201306	17	.087354268	11186986	.227695	1.75904	-.25996	0.13112317	0.411391	0.087354268	3
002281	201306	17	.110083765	4605781.9	.435239		-.11657	0.131260497	0.671379	0.110083765	3
000930	201306	17	.076984485	3799779.8	.279898	.968146	-.19262	0.131761345	0.392413	0.076984485	3
600770	201306	17	.067347695	65171.40	.313996	1.23226	-.23575	0.132377732	0.658389	0.067347695	4
000503	201306	17	.092254958	12654821	.502950	1.27168	-.18987	0.132836461	0.697847	0.092254958	4
002028	201306	17	.071816979	6916166.4	.232445	.666571	-.15702	0.133923344	0.494985	0.071816979	4
600392	201306	17	.127514731	5130546.7	.388384	1.24286	-.25028	0.136681795	0.540553	0.127514731	4
600499	201306	17	.066482997	7921697.0	.246600	1.24728	-.28674	0.139247617	0.381578	0.066482997	4
600846	201306	17	.108550716	3286245.6	.443289	1.26939	-.05735	0.139979868	0.730427	0.108550716	4
002183	201306	17	.144031265	6528155.7	.301282	.953792	-.11260	0.14014867	0.409789	0.144031265	4
600120	201306	17	.098184191	5615810.1	.497078	1.22711	-.20008	0.141220201	0.805499	0.098184191	4
002221	201306	17	.101301804	6262177.3	.230389	1.02191	-.17081	0.142504895	0.491471	0.101301804	4
600490	201306	17	.090595937	78996.00	.122806	.513569	-.27437	0.1450425	0.233611	0.090595937	4
600645	201306	17	.086500474	8187783.6	.285331	1.00530	-.33148	0.146031073	0.471189	0.086500474	4
600787	201306	17	.121692010	5932852.5	.625775	1.07929	-.27194	0.147983101	0.399167	0.12169201	4
600372	201306	17	.102109049	28349587	.194143	1.44979	-.18830	0.148089985	0.25209	0.102109049	4
600797	201306	17	.092962662	4473540.9	.480839	1.05175	-.01842	0.150796843	0.927063	0.092962662	4
000977	201306	17	.105694714	52051.50	.264731	1.29921	-.16451	0.151946579	0.562782	0.105694714	4
600375	201306	17	.226677339	4284620.7	1.40476	1.22823	-.02132	0.153877534	0.625367	0.226677339	4
000540	201306	17	.079143443	8964474.2	.416870	1.23958	-.15542	0.155567427	0.510851	0.079143443	4
002079	201306	17	.132774464	3239238.6	.675596	1.23449	-.17479	0.15621119	0.621691	0.132774464	4
600568	201306	17	.106259386	2937136.7	.709379	1.17385	-.21984	0.156279456	2.11863	0.106259386	4
600783	201306	17	.229246625	9885091.4	.321910	1.34240	-.08205	0.16189574	0.341242	0.229246625	4
600880	201306	17	.140240953	11071289	1.88907	.697046	.110901	0.165815103	2.251467	0.140240953	4
002405	201306	17	.163572036	9668522.0	1.05922		.049550	0.167489582	0.991301	0.163572036	4
002055	201306	17	.116696748	4248748.8	.409878	1.18020	-.22932	0.17449107	0.943429	0.116696748	4
000050	201306	17	.078661327	6735805.9	.529505	1.53893	-.33389	0.188180543	0.885883	0.078661327	4
600804	201306	17	.156833759	14174847	1.42029	1.05259	-.17907	0.245275264	1.478355	0.156833759	4
600674	201307	23	.044685273	20871036	.104361	.795907	.040315	0.009317524	0.104361	0.044685273	0
600739	201307	23	.049453669	19447115	.269343	1.09701	.086128	0.010311803	0.269343	0.049453669	0
600010	201307	23	.060499648	30729950	.171192	.978250	-.06104	0.012615049	0.171192	0.060499648	0
000629	201307	23	.066921275	18725647	.311392	.690002	-.07234	0.01395405	0.311392	0.066921275	0
000709	201307	23	.079150688	19432052	.138240	.794807	-.01081	0.016504059	0.13824	0.079150688	0
000623	201307	23	.101335917	14212627	.424339	1.21416	.097655	0.021129999	0.424339	0.101335917	0
000061	201307	23	.102907822	10690874	.321647	.892952	.048253	0.021457764	0.321647	0.102907822	0
000009	201307	23	.103679929	13083007	.535338	1.16468	.093222	0.02161876	0.535338	0.103679929	0
000039	201307	23	.105685887	13329326	.182285	.920411	.047435	0.022037031	0.182285	0.105685887	0
600271	201307	23	.105996618	140726.16	.467912	1.15528	.152799	0.022101823	0.467912	0.105996618	0
000725	201307	19	.103647219	25462224	.257996	.818596	-.05856	0.023778303	0.257996	0.103647219	0
600256	201307	18	.110774212	44890883	.357967	.770090	-.34105	0.026109732	0.357967	0.110774212	0
600321	201307	23	.055659188	2338142.4	.240552	1.03254	-.00512	0.032266744	0.138983	0.055659188	0
600743	201307	23	.063969163	4653212.2	.100414	.875719	-.02662	0.033597311	0.070722	0.063969163	0
000422	201307	23	.077346668	5737368.3	.251555	1.13859	-.03929	0.035403067	0.227522	0.077346668	0
000685	201307	23	.074435186	7763471.7	.123731	1.04737	.080885	0.036248855	0.09131	0.074435186	0
600839	201307	23	.093112272	9140163.6	.222876	.854918	.106145	0.037220134	0.121609	0.093112272	0
600823	201307	23	.069463939	10383181	.115362	.946384	.059737	0.039470206	0.082783	0.069463939	0
601929	201307	23	.129435108	11258703	.450533		.227200	0.039488065	0.177136	0.129435108	0
000592	201307	23	.160526082	3618428.0	.435601	1.38259	.189415	0.039712661	0.172165	0.160526082	0
600831	201307	23	.126951064	4237057.8	.630943	.937385	.127436	0.04005045	0.282274	0.126951064	0
000830	201307	23	.087728452	5141661.3	.258234	.974920	-.03836	0.041104583	0.128401	0.087728452	0
600177	201307	23	.027026959	12825283	.067722	.829543	-.05728	0.041749056	0.070083	0.027026959	0
000088	201307	23	.061090498	60013.98	.051431	.543640	-.07207	0.041919541	0.029579	0.061090498	0
000623	201307	23	.021129999	14212627	.424339	1.21416	.097655	0.04356088	0.237138	0.021129999	0
002393	201307	23	.072694269	6170627.8	.191168		.107146	0.043629604	0.113297	0.072694269	1
600325	201307	23	.054814790	4820569.2	.282794	1.05851	-.01327	0.044495407	0.152125	0.05481479	1
601789	201307	23	.087827615	3674941.2	1.45809		.127246	0.047839084	0.539412	0.087827615	1
600664	201307	23	.082396749	10948830	.301334	.653386	-.03872	0.048381011	0.234185	0.082396749	1
600811	201307	23	.027816365	7933993.6	.150435	.965710	-.03448	0.050696174	0.117058	0.027816365	1
000616	201307	15	.064325219	3933144.7	.126060	.871066	-.03509	0.050995558	0.128947	0.064325219	1
000969	201307	23	.090274688	6652159.8	.162168	1.06695	-.00644	0.051102328	0.125638	0.090274688	1
600271	201307	23	.022101823	140726.16	.467912	1.15528	.152799	0.051625984	0.209312	0.022101823	1
000709	201307	23	.016504059	19432052	.138240	.794807	-.01081	0.052847796	0.115008	0.016504059	1
600239	201307	23	.074517840	4207723.1	.281340	1.02266	-.02481	0.053845538	0.186046	0.07451784	1
000887	201307	22	.110857514	7345951.9	.363360	.754299	.087302	0.053852676	0.093903	0.110857514	1
000917	201307	23	.138374325	13948992	1.59146	.761806	.166525	0.05386654	0.615863	0.138374325	1
601388	201307	23	.148986332	42927.00	.786221		.207612	0.053918885	0.297409	0.148986332	1
600827	201307	23	.086499491	10136049	.208237	.970375	.000267	0.055484964	0.143508	0.086499491	1
600107	201307	23	.097068962	22536.00	.448940	1.15573	.050336	0.055720195	0.284542	0.097068962	1
000823	201307	23	.071857827	4038798.1	.470719	1.34656	.122399	0.05604546	0.21545	0.071857827	1
600161	201307	23	.131911981	8433038.0	.263313	.657969	.159461	0.056521712	0.147312	0.131911981	1
600694	201307	23	.110135895	7583815.6	.421617	.621332	-.10750	0.057225009	0.156657	0.110135895	1
600289	201307	23	.152595520	4548628.6	1.11609	1.10468	.125148	0.060403492	0.344756	0.15259552	1
000537	201307	23	.173286948	3681312.2	.770791	1.11602	.365019	0.060941434	0.197749	0.173286948	1
600668	201307	23	.071279970	2811164.9	.683863	1.26342	-.02339	0.062138233	0.383016	0.07127997	1
600410	201307	23	.110995799	4418873.0	.465551	1.25442	.142942	0.067337603	0.239687	0.110995799	1
600770	201307	23	.105394736	67932.90	.429173	1.22270	.042373	0.067347695	0.313996	0.105394736	1
002092	201307	23	.133828701	6198805.8	.380341	1.16305	.057087	0.067650286	0.236042	0.133828701	1
600674	201307	23	.009317524	20871036	.104361	.795907	.040315	0.068614577	0.119023	0.009317524	1
000725	201307	19	.023778303	25462224	.257996	.818596	-.05856	0.069890398	0.247483	0.023778303	1
600759	201307	23	.170973993	5661345.4	.519529	1.22477	.183673	0.070188721	0.100591	0.170973993	2
601801	201307	23	.108737930	101920.00	.293450		.075888	0.071800934	0.080292	0.10873793	2
002028	201307	23	.120917909	63753.60	.362417	.666078	-.07820	0.071816979	0.232445	0.120917909	2
000926	201307	23	.087498914	4965118.9	.410185	1.16237	-.01295	0.071901987	0.388284	0.087498914	2
002408	201307	22	.106156509	6856744.6	.228297		.068122	0.074178284	0.088456	0.106156509	2
600288	201307	23	.146314645	33589.92	.932120	1.42437	.275231	0.074361095	0.391296	0.146314645	2
600993	201307	23	.089173183	5404752.6	.328649	.809479	.041625	0.074572903	0.370177	0.089173183	2
000039	201307	23	.022037031	13329326	.182285	.920411	.047435	0.074947223	0.123626	0.022037031	2
600387	201307	23	.093046472	59034.69	.421497	1.17756	.047814	0.075389711	0.418719	0.093046472	2
000629	201307	23	.013954050	18725647	.311392	.690002	-.07234	0.076018034	0.233358	0.01395405	2
000930	201307	23	.046727985	3655118.1	.201847	.938762	-.03807	0.076984485	0.279898	0.046727985	2
002056	201307	23	.132659073	63730.59	.686457	1.47883	.232909	0.077630196	0.299168	0.132659073	2
000006	201307	23	.067126192	5453980.0	.106623	1.15639	-.05164	0.077843009	0.118214	0.067126192	2
000539	201307	23	.092533202	17065525	.092517	.506612	.033152	0.078391365	0.073508	0.092533202	2
000050	201307	23	.118909906	6483141.4	.696873	1.54911	-.03751	0.078661327	0.529505	0.118909906	2
000988	201307	23	.095675761	5471456.1	.445834	1.11711	.069686	0.079088933	0.298845	0.095675761	2
000540	201307	20	.150241202	8951686.0	.438395	1.24040	.012308	0.079143443	0.41687	0.150241202	2
600266	201307	15	.074000834	95144.40	.148644	1.02915	.045943	0.079564592	0.168015	0.074000834	2
000996	201307	23	.183366874	39123.00	1.25696	1.18214	.386614	0.082451605	0.442332	0.183366874	2
002440	201307	23	.150930789	87629.75	.347068		.124559	0.082562124	0.203576	0.150930789	2
000525	201307	23	.111950704	7177542.9	.421420	.872698	-.05395	0.082859993	0.323505	0.111950704	2
600100	201307	23	.085256078	15305299	.381940	.774073	.122449	0.083173976	0.450035	0.085256078	2
000046	201307	23	.117727809	22011816	.041612	1.10392	.011364	0.083494503	0.047007	0.117727809	2
000989	201307	23	.097134687	3702209.5	.536958	.837355	.124774	0.084837845	0.445937	0.097134687	2
600645	201307	23	.130384148	8633089.8	.423577	1.03387	.054387	0.086500474	0.285331	0.130384148	2
600570	201307	23	.155202290	10057868	.657309	.711817	.302400	0.086515126	0.151607	0.15520229	2
600316	201307	23	.091692695	11452319	.220897	1.69449	.024353	0.087354268	0.227695	0.091692695	3
002308	201307	23	.098350952	8105238.1	.267936		.054348	0.087410618	0.152139	0.098350952	3
002431	201307	23	.120351263	82713.60	.398423		-.05327	0.088773343	0.252699	0.120351263	3
600879	201307	23	.084871606	7547038.9	.398720	1.05231	.081967	0.090143965	0.387168	0.084871606	3
002073	201307	23	.133455166	6800063.4	.960492	.988514	.091776	0.090277269	0.531767	0.133455166	3
600490	201307	23	.131290132	92307.00	.350277	.567978	.168502	0.090595937	0.122806	0.131290132	3
000027	201307	23	.047798029	13479271	.138486	.654931	.013917	0.090670679	0.219103	0.047798029	3
000503	201307	23	.133306830	17103782	.777039	1.36655	.351563	0.092254958	0.50295	0.13330683	3
600684	201307	23	.118965385	3598759.4	.669196	1.27906	.015324	0.092834435	0.5436	0.118965385	3
600797	201307	23	.165932795	5237316.2	1.45332	1.07503	.170732	0.092962662	0.480839	0.165932795	3
600256	201307	18	.026109732	44890883	.357967	.770090	-.34105	0.094694892	0.131712	0.026109732	3
600551	201307	23	.206226142	5700651.1	.870808	.701637	.081574	0.096576474	0.146839	0.206226142	3
600120	201307	23	.158705798	6409403.4	.826130	1.27168	.141314	0.098184191	0.497078	0.158705798	3
600352	201307	23	.112058392	14867864	.207508	.931337	.063966	0.098495693	0.136598	0.112058392	3
002221	201307	23	.112527128	5904506.1	.422378	1.03677	-.05712	0.101301804	0.230389	0.112527128	3
600372	201307	23	.118257628	29229169	.215063	1.39544	.031026	0.102109049	0.194143	0.118257628	3
002093	201307	23	.087919685	46364.00	.448827	1.10025	.078471	0.104012566	0.283813	0.087919685	3
000977	201307	23	.113462973	59834.50	.376639	1.31258	.149525	0.105694714	0.264731	0.113462973	3
600568	201307	23	.141295497	3328999.1	1.05590	1.20618	.133416	0.106259386	0.709379	0.141295497	3
000061	201307	23	.021457764	10690874	.321647	.892952	.048253	0.106630457	0.244096	0.021457764	3
600846	201307	23	.071111346	3448683.6	.773706	1.31712	.053643	0.108550716	0.443289	0.071111346	3
002340	201307	23	.115501760	8574338.8	.948661		.232936	0.109537007	0.401197	0.11550176	3
002281	201307	23	.071312636	5054992.3	.621441		.097532	0.110083765	0.435239	0.071312636	3
600522	201307	23	.090105259	6474393.8	.602681	.961727	.088863	0.11182352	0.367929	0.090105259	3
600739	201307	23	.010311803	19447115	.269343	1.09701	.086128	0.114380038	0.357808	0.010311803	3
600206	201307	23	.130647655	4303887.7	1.24267	.697064	.065337	0.116627808	0.405025	0.130647655	3
002055	201307	23	.188125308	5367931.4	.843067	1.23374	.263415	0.116696748	0.409878	0.188125308	4
600787	201307	23	.105957219	6518698.5	.500708	1.14068	.098746	0.12169201	0.625775	0.105957219	4
002318	201307	23	.112413647	59748.00	.253535		.117922	0.121857909	0.265386	0.112413647	4
002399	201307	23	.070599366	154118.52	.156678		.082022	0.12434647	0.100285	0.070599366	4
000839	201307	23	.105440591	10818721	.470070	.721267	.069767	0.125441012	0.387525	0.105440591	4
600010	201307	23	.012615049	30729950	.171192	.978250	-.06104	0.127135802	0.109847	0.012615049	4
600392	201307	19	.275453969	8905996.7	1.70526	1.34010	.735877	0.127514731	0.388384	0.275453969	4
002313	201307	23	.202544433	6303684.3	1.69575		.198908	0.12780249	0.428183	0.202544433	4
600838	201307	23	.130156186	1928242.3	1.01855	.818036	-.21461	0.131703578	1.658148	0.130156186	4
002079	201307	23	.174755416	4156717.2	1.10237	1.30456	.280269	0.132774464	0.675596	0.174755416	4
000793	201307	23	.129891114	19653916	.652312	.835734	.442116	0.13817845	0.372903	0.129891114	4
600880	201307	16	.219677852	12364928	2.01732	.686662	.116846	0.140240953	1.889067	0.219677852	4
002183	201307	23	.107274049	6705658.4	.395113	.915789	.027190	0.144031265	0.301282	0.107274049	4
002138	201307	23	.152239203	5334618.4	.723733	.827160	-.09667	0.144606005	0.470959	0.152239203	4
000009	201307	23	.021618760	13083007	.535338	1.16468	.093222	0.144867547	0.528058	0.02161876	4
002396	201307	23	.144430512	5711746.2	.977964		.142556	0.149096897	0.401742	0.144430512	4
600773	201307	21	.144162370	7288425.3	.577161	1.21916	.173309	0.151689192	0.427468	0.14416237	4
600804	201307	23	.213777561	19667700	2.23430	1.07577	.349236	0.156833759	1.420288	0.213777561	4
002405	201307	23	.177832021	11300690	1.57538		.168813	0.163572036	1.05922	0.177832021	4
002129	201307	23	.147786607	15309421	.217147	1.22626	-.05532	0.166908307	0.185128	0.147786607	4
600478	201307	23	.169166689	7240939.7	.405997	1.07642	.250000	0.177144899	0.444968	0.169166689	4
000790	201307	23	.112243559	4271729.7	.880799	1.09617	.102284	0.183529793	1.021047	0.112243559	4
600611	201307	23	.156780488	5909335.9	.337345	1.03490	.124789	0.190694847	0.461156	0.156780488	4
600537	201307	23	.162887920	4712951.6	1.50150	1.45491	.023207	0.197118831	0.803895	0.16288792	4
600375	201307	23	.124529293	5551848.6	.876881	1.28334	-.05398	0.226677339	1.404762	0.124529293	4
600783	201307	23	.176598518	11068623	.423096	1.20824	.119729	0.229246625	0.32191	0.176598518	4
000709	201308	22	.039226242	20387727	.146740	.683911	.049180	0.008363063	0.14674	0.039226242	0
600010	201308	22	.045370410	31210105	.136686	.910397	.015625	0.009673004	0.136686	0.04537041	0
000009	201308	22	.046184935	12443282	.389439	1.12025	-.04890	0.009846661	0.389439	0.046184935	0
000725	201308	22	.050981318	25705882	.270045	.747218	.009569	0.010869254	0.270045	0.050981318	0
600739	201308	22	.064336928	19788292	.274266	.959207	.017544	0.013716679	0.274266	0.064336928	0
000623	201308	22	.067133303	15232287	.344775	1.14328	.071743	0.014312868	0.344775	0.067133303	0
600271	201308	22	.076677444	149129.10	.616538	1.12357	.059711	0.016347686	0.616538	0.076677444	0
000061	201308	22	.083388816	11030267	.308748	.915262	.031746	0.017778555	0.308748	0.083388816	0
600674	201308	22	.083895118	23317169	.110598	.736832	.117202	0.017886499	0.110598	0.083895118	0
000629	201308	21	.092796663	20529493	.325820	.749101	.096330	0.020249892	0.32582	0.092796663	0
000039	201308	22	.097525667	15374306	.221384	.904397	.177084	0.020792542	0.221384	0.097525667	0
600256	201308	22	.106205782	48990987	.336478	.727475	.091335	0.022643149	0.336478	0.106205782	0
600177	201308	22	.103255839	14962831	.157611	.811217	.166667	0.027026959	0.067722	0.103255839	0
600811	201308	22	.128251212	9517458.7	.324841	.950474	.199580	0.027816365	0.150435	0.128251212	0
600674	201308	22	.017886499	23317169	.110598	.736832	.117202	0.044685273	0.104361	0.017886499	0
000930	201308	22	.043147894	3896220.9	.223637	.959736	.065963	0.046727985	0.201847	0.043147894	0
000027	201308	22	.111905477	14562899	.256409	.625386	.080392	0.047798029	0.138486	0.111905477	0
600739	201308	22	.013716679	19788292	.274266	.959207	.017544	0.049453669	0.269343	0.013716679	0
600325	201308	22	.054985952	5392501.1	.308447	1.01706	.118644	0.05481479	0.282794	0.054985952	0
600321	201308	21	.033674056	2550700.8	.266540	1.02673	.090909	0.055659188	0.240552	0.033674056	0
600010	201308	22	.009673004	31210105	.136686	.910397	.015625	0.060499648	0.171192	0.009673004	0
000088	201308	22	.137542340	80601.30	.154415	.598030	.343042	0.061090498	0.051431	0.13754234	0
600743	201308	22	.057701157	5053097.6	.077784	.788917	.085938	0.063969163	0.100414	0.057701157	0
000616	201308	18	.228865230	5720937.7	.996155	.901210	.454545	0.064325219	0.12606	0.22886523	0
000629	201308	21	.020249892	20529493	.325820	.749101	.096330	0.066921275	0.311392	0.020249892	0
000006	201308	22	.091617776	6425976.4	.281580	1.11981	.178218	0.067126192	0.106623	0.091617776	1
600823	201308	22	.056348860	12338075	.234287	.959519	.188275	0.069463939	0.115362	0.05634886	1
002399	201308	22	.048780747	145556.38	.086319		-.05556	0.070599366	0.156678	0.048780747	1
600846	201308	22	.078474856	3798550.0	.843099	1.27920	.101449	0.071111346	0.773706	0.078474856	1
600668	201308	22	.062330491	3082991.1	.783822	1.23757	.096695	0.07127997	0.683863	0.062330491	1
002281	201308	22	.115936210	5381357.4	.508004	1.02565	.064563	0.071312636	0.621441	0.11593621	1
000823	201308	22	.061283102	3756919.1	.468961	1.29829	-.06979	0.071857827	0.470719	0.061283102	1
002393	201308	22	.065236805	5938910.0	.235196		-.03755	0.072694269	0.191168	0.065236805	1
600266	201308	16	.040215806	93721.68	.140523	.966224	.018545	0.074000834	0.148644	0.040215806	1
000685	201308	22	.059854762	8238468.4	.140095	.991317	.061184	0.074435186	0.123731	0.059854762	1
600239	201308	21	.080835198	4594734.9	.278656	1.03110	.091977	0.07451784	0.28134	0.080835198	1
000938	201308	22	.186358839	50489.60	1.44240	.946154	.463560	0.075974315	0.471339	0.186358839	1
000422	201308	22	.055132190	6267109.7	.341422	1.17747	.092332	0.077346668	0.251555	0.05513219	1
000709	201308	22	.008363063	20387727	.146740	.683911	.049180	0.079150688	0.13824	0.008363063	1
600664	201308	22	.053524598	11504900	.243969	.634264	.050788	0.082396749	0.301334	0.053524598	1
600879	201308	22	.096933886	8243528.7	.479874	1.17145	.092286	0.084871606	0.39872	0.096933886	1
600100	201308	22	.110523148	18321935	.780448	.748839	.109091	0.085256078	0.38194	0.110523148	1
600827	201308	22	.085124348	12666204	.330687	1.03642	.249619	0.086499491	0.208237	0.085124348	1
000926	201308	22	.075165348	5292802.5	.449431	1.10779	.065997	0.087498914	0.410185	0.075165348	1
000830	201308	22	.060347996	5727605.6	.268585	1.02333	.113960	0.087728452	0.258234	0.060347996	1
601789	201308	22	.053847131	3792070.8	.971663		.031873	0.087827615	1.458089	0.053847131	1
002093	201308	22	.076201635	48267.00	.478447	1.05506	.041045	0.087919685	0.448827	0.076201635	1
600993	201308	22	.065997093	5341752.5	.354271	.813868	-.01166	0.089173183	0.328649	0.065997093	1
600522	201308	22	.090749799	7115492.7	.674675	1.00459	.099021	0.090105259	0.602681	0.090749799	1
000969	201308	22	.089748895	7402792.7	.244976	1.07099	.112840	0.090274688	0.162168	0.089748895	1
600654	201308	22	.140920083	5904437.5	.665882	1.13322	.106082	0.090688566	0.217859	0.140920083	1
600316	201308	22	.125372012	12277000	.276082	1.77807	.072010	0.091692695	0.220897	0.125372012	2
