Stkcd,Trdmnt,,Msmvttl,Dturn,Beta,Mretwd
证券代码,月份,,个股总市值,换手率,Beta值,考虑现金红利再投资的月个股回报率
没有单位,没有单位,,千元,没有单位,没有单位,没有单位
600161,2009 ,7 ,11058862.5,0.577986,0.909335,0.002212
600161,2009 ,8 ,9960300,0.429606,0.901836,-0.099338
600161,2009 ,9 ,12674970,1.285474,0.90216,0.272549
600161,2009 ,10 ,15033217.5,0.915315,0.904353,0.186055
600161,2009 ,11 ,14242252.5,0.940261,0.880647,-0.052614
600161,2009 ,12 ,12987450,0.381496,0.883368,-0.088104
600161,2010 ,1 ,11522700,0.236257,0.879599,-0.112782
600161,2010 ,2 ,11952360,0.114208,0.876109,0.037288
600161,2010 ,3 ,11932830,0.187618,0.879183,-0.001634
600161,2010 ,4 ,12948390,0.462135,0.842519,0.085106
600161,2010 ,5 ,12928860,0.305087,0.71701,-0.001508
600161,2010 ,6 ,11405520,0.244681,0.726362,-0.117825
600161,2010 ,7 ,10873327.5,0.247206,0.69985,-0.046661
600161,2010 ,8 ,11703352.5,0.308386,0.699972,0.076336
600161,2010 ,9 ,12572236.91,0.381021,0.697501,0.017522
600161,2010 ,10 ,13520695.95,0.34443,0.704765,0.075441
600161,2010 ,11 ,12608319.59,0.362527,0.708033,-0.06748
600161,2010 ,12 ,11804191.28,0.228635,0.708765,-0.063778
600161,2011 ,1 ,10845422.9,0.174057,0.65833,-0.081223
600161,2011 ,2 ,11335116.43,0.162152,0.659178,0.045152
600161,2011 ,3 ,10556761.46,0.259604,0.721832,-0.068668
600161,2011 ,4 ,9943355.88,0.093773,0.711768,-0.053423
600161,2011 ,5 ,9061907.54,0.065118,0.712519,-0.088647
600161,2011 ,6 ,8737163.41,0.091645,0.720489,-0.035836
600161,2011 ,7 ,9551601.06,0.268443,0.754835,0.093215
600161,2011 ,8 ,9530982.39,0.185634,0.747621,-0.002159
600161,2011 ,9 ,8463965.97,0.098691,0.736149,-0.111952
600161,2011 ,10 ,8917576.82,0.08707,0.728549,0.053593
600161,2011 ,11 ,9211392.93,0.206579,0.721703,0.032948
600161,2011 ,12 ,8288707.24,0.118341,0.701933,-0.100168
600161,2012 ,1 ,7402104.22,0.058816,0.685065,-0.106965
600161,2012 ,2 ,8134067.18,0.183397,0.691578,0.098886
600161,2012 ,3 ,7195917.48,0.171444,0.596333,-0.115336
600161,2012 ,4 ,7505197.6,0.077617,0.586725,0.04298
600161,2012 ,5 ,7721693.68,0.141225,0.595709,0.028846
600161,2012 ,6 ,7355712.21,0.101761,0.571765,-0.047397
600161,2012 ,7 ,7175298.8,0.128732,0.546782,-0.017833
600161,2012 ,8 ,7134061.45,0.089205,0.45219,-0.005747
600161,2012 ,9 ,7051586.75,0.090605,0.46065,-0.011561
600161,2012 ,10 ,6510346.54,0.062858,0.605925,-0.076754
600161,2012 ,11 ,5871167.63,0.077955,0.576815,-0.098179
600161,2012 ,12 ,6412407.84,0.071455,0.571877,0.092186
600161,2013 ,1 ,7283546.84,0.410744,0.587875,0.135852
600161,2013 ,2 ,8293861.91,0.232851,0.605008,0.138712
600161,2013 ,3 ,8041283.14,0.444865,0.59757,-0.030454
600161,2013 ,4 ,8551595.34,0.542716,0.562076,0.063462
600161,2013 ,5 ,9113454.23,0.342756,0.578281,0.065702
600161,2013 ,6 ,7273237.51,0.147312,0.602431,-0.201923
600161,2013 ,7 ,8433037.96,0.263313,0.657969,0.159461
600161,2013 ,8 ,8510357.99,0.427474,0.644357,0.009169
600161,2013 ,9 ,9974283.9,0.240411,0.642067,0.172017
600161,2013 ,10 ,9845417.18,0.373826,0.596471,-0.01292
600161,2013 ,11 ,10824804.23,0.316987,0.676523,0.099476
600161,2013 ,12 ,10958825.61,0.668803,0.674841,0.012381
600161,2014 ,1 ,10917588.26,0.382603,0.662466,-0.003763
600161,2014 ,2 ,9933046.55,0.312376,0.649056,-0.090179
600161,2014 ,3 ,9530982.39,0.168633,0.652343,-0.040477
600161,2014 ,4 ,9226856.94,0.130532,0.689629,-0.031909
600161,2014 ,5 ,9422734.35,0.09386,0.717001,0.021229
600161,2014 ,6 ,9474281.03,0.102772,0.699673,0.00547
600161,2014 ,7 ,10969134.95,0.301417,0.831434,0.15778
600161,2014 ,8 ,11010372.3,0.252576,0.819943,0.003759
600161,2014 ,9 ,12355740.83,0.210204,0.826242,0.122191
600161,2014 ,10 ,14912456.49,0.404441,0.842171,0.206925
600161,2014 ,11 ,14324824.26,0.231123,0.807211,-0.039405
600161,2014 ,12 ,13304199.86,0.344561,0.791689,-0.071249
600161,2015 ,1 ,15433078.03,0.362425,0.802711,0.160016
600161,2015 ,2 ,14896992.49,0.174449,0.794345,-0.034736
600177,2008 ,1 ,48183877.08,0.332651,1.189072,-0.117815
600177,2008 ,2 ,48406538.25,0.120283,1.178926,0.004621
600177,2008 ,3 ,35648053.24,0.159647,1.186076,-0.263569
600177,2008 ,4 ,39321962.53,0.298136,1.171893,0.103061
600177,2008 ,5 ,32463998.51,0.203703,1.196134,-0.174405
600177,2008 ,6 ,22800503.76,0.140385,1.193463,-0.272531
600177,2008 ,7 ,24270067.48,0.190248,1.200912,0.064453
600177,2008 ,8 ,21664931.79,0.134106,1.161797,-0.107339
600177,2008 ,9 ,24091938.54,0.194275,1.138315,0.112025
600177,2008 ,10 ,16632789.36,0.194263,1.147869,-0.309612
600177,2008 ,11 ,17078111.7,0.28929,1.10508,0.026774
600177,2008 ,12 ,16053870.32,0.250759,1.103368,-0.059974
600177,2009 ,1 ,19015263.88,0.222752,1.097803,0.184466
600177,2009 ,2 ,19393787.86,0.546728,1.107769,0.019906
600177,2009 ,3 ,22666907.06,0.395714,1.087176,0.168772
600177,2009 ,4 ,25316574.97,0.500434,1.088354,0.116896
600177,2009 ,5 ,25027115.45,0.275804,1.107603,-0.011434
600177,2009 ,6 ,30704975.27,0.453577,1.104689,0.256266
600177,2009 ,7 ,33532772.13,0.475858,1.098354,0.092096
600177,2009 ,8 ,25672832.84,0.369314,1.118251,-0.234396
600177,2009 ,9 ,27320525.5,0.280569,1.133056,0.06418
600177,2009 ,10 ,30215120.7,0.215812,1.129616,0.105949
600177,2009 ,11 ,31796015,0.360755,1.114855,0.052321
600177,2009 ,12 ,32308135.69,0.275179,1.11359,0.016106
600177,2010 ,1 ,31662418.3,0.2332,1.112785,-0.019986
600177,2010 ,2 ,33978094.47,0.177731,1.110153,0.073136
600177,2010 ,3 ,36137907.81,0.33327,1.109392,0.063565
600177,2010 ,4 ,27966242.89,0.295788,1.12364,-0.192237
600177,2010 ,5 ,24270067.48,0.157249,1.038795,-0.132166
600177,2010 ,6 ,22934100.46,0.106696,1.032843,-0.055046
600177,2010 ,7 ,27053332.09,0.180604,1.028362,0.179612
600177,2010 ,8 ,26986533.74,0.202749,1.024759,-0.002469
600177,2010 ,9 ,25628300.61,0.129114,1.026876,-0.05033
600177,2010 ,10 ,28010775.12,0.238136,1.028065,0.092963
600177,2010 ,11 ,25650566.73,0.23627,1.03125,-0.084261
600177,2010 ,12 ,24314599.71,0.108601,1.026313,-0.052083
600177,2011 ,1 ,23958341.84,0.080153,1.02894,-0.014652
600177,2011 ,2 ,25027115.45,0.070778,1.007558,0.04461
600177,2011 ,3 ,26184953.53,0.154131,1.014451,0.046263
600177,2011 ,4 ,26363082.47,0.121916,0.802332,0.006803
600177,2011 ,5 ,22733705.41,0.075084,0.79448,-0.095064
600177,2011 ,6 ,21976657.43,0.092946,0.847671,-0.033301
600177,2011 ,7 ,21575867.32,0.098912,0.866946,-0.018237
600177,2011 ,8 ,22911834.34,0.096886,0.868195,0.06192
600177,2011 ,9 ,20596158.18,0.056886,0.873375,-0.101069
600177,2011 ,10 ,22978632.69,0.046741,0.901766,0.115676
600177,2011 ,11 ,23401688.91,0.090923,0.871942,0.018411
600177,2011 ,12 ,20885617.7,0.050455,0.875357,-0.107517
600177,2012 ,1 ,21664931.79,0.038681,0.870414,0.037313
600177,2012 ,2 ,22177052.48,0.111887,0.865202,0.023638
600177,2012 ,3 ,21531335.09,0.212879,0.82825,-0.029116
600177,2012 ,4 ,22644640.94,0.153674,0.838618,0.051706
600177,2012 ,5 ,21353206.16,0.100347,0.828112,-0.05703
600177,2012 ,6 ,18903933.29,0.054015,0.797169,-0.075137
600177,2012 ,7 ,19171126.69,0.053993,0.779349,0.014134
600177,2012 ,8 ,16543724.89,0.054634,0.813901,-0.13705
600177,2012 ,9 ,16588257.13,0.090038,0.849107,0.002692
600177,2012 ,10 ,15964805.85,0.050047,0.793391,-0.037584
600177,2012 ,11 ,14717903.3,0.054518,0.845693,-0.078103
600177,2012 ,12 ,17590232.39,0.094499,0.879192,0.195159
600177,2013 ,1 ,18013288.61,0.126981,0.856864,0.024051
600177,2013 ,2 ,17857425.79,0.118946,0.866877,-0.008653
600177,2013 ,3 ,17968756.38,0.143439,0.872146,0.006234
600177,2013 ,4 ,17189442.29,0.087295,0.860235,-0.043371
600177,2013 ,5 ,16788652.18,0.099816,0.854132,0.041537
600177,2013 ,6 ,13604597.46,0.070083,0.832028,-0.189655
600177,2013 ,7 ,12825283.36,0.067722,0.829543,-0.057283
600177,2013 ,8 ,14962830.59,0.157611,0.811217,0.166667
600177,2013 ,9 ,16254265.37,0.235794,0.814715,0.08631
600177,2013 ,10 ,17746095.21,0.372575,0.794972,0.091781
600177,2013 ,11 ,17545700.16,0.174552,0.810464,-0.011292
600177,2013 ,12 ,16699587.71,0.134289,0.810723,-0.048223
600177,2014 ,1 ,14784701.65,0.029596,0.820366,-0.114667
600177,2014 ,2 ,14740169.42,0.098317,0.810551,-0.003012
600177,2014 ,3 ,15808943.03,0.146472,0.802132,0.072508
600177,2014 ,4 ,15875741.39,0.098073,0.76707,0.004225
600177,2014 ,5 ,14896032.24,0.079001,0.74708,0.007894
600177,2014 ,6 ,15653080.22,0.070799,0.760892,0.050822
600177,2014 ,7 ,16788652.18,0.166445,0.719683,0.072546
600177,2014 ,8 ,16744119.95,0.171764,0.729378,-0.002653
600177,2014 ,9 ,18436344.83,0.222742,0.73748,0.101064
600177,2014 ,10 ,18592207.65,0.185798,0.726385,0.008454
600177,2014 ,11 ,21464536.74,0.371608,0.751443,0.154491
600177,2014 ,12 ,25628300.61,0.806819,0.764054,0.193983
600177,2015 ,1 ,27186928.8,0.562765,0.767703,0.060817
600177,2015 ,2 ,28055307.36,0.255414,0.773833,0.031941
600206,2008 ,1 ,2944950,0.593847,0.848732,-0.17873
600206,2008 ,2 ,3327750,0.236348,0.858682,0.129985
600206,2008 ,3 ,2463550,0.434077,0.89011,-0.259695
600206,2008 ,4 ,2241700,0.336637,0.891376,-0.090053
600206,2008 ,5 ,2077850,0.486828,0.893159,-0.073092
600206,2008 ,6 ,1780600,0.363124,0.871422,-0.143057
600206,2008 ,7 ,2022750,0.611406,0.868133,0.135993
600206,2008 ,8 ,1448550,0.381466,0.889485,-0.283871
600206,2008 ,9 ,1722600,0.743798,0.858003,0.189189
600206,2008 ,10 ,1191900,0.318143,0.884421,-0.308081
600206,2008 ,11 ,1385475,0.599783,0.881113,0.162409
600206,2008 ,12 ,1383300,0.652389,0.869341,-0.00157
600206,2009 ,1 ,1750875,0.514347,0.873872,0.265723
600206,2009 ,2 ,1733475,1.029376,0.861563,-0.009938
600206,2009 ,3 ,2527350,1.166852,0.915305,0.457967
600206,2009 ,4 ,2229375,1.824562,0.890737,-0.1179
600206,2009 ,5 ,2370750,0.894076,0.899246,0.063415
600206,2009 ,6 ,2379450,1.184423,0.89695,0.00367
600206,2009 ,7 ,2431650,1.315586,0.859683,0.028359
600206,2009 ,8 ,2183700,1.138438,0.849408,-0.101968
600206,2009 ,9 ,2001000,1.387087,0.850959,-0.083665
600206,2009 ,10 ,2057550,0.436281,0.842276,0.028261
600206,2009 ,11 ,2316375,0.89586,0.842451,0.125793
600206,2009 ,12 ,2657850,1.351996,0.838019,0.147418
600206,2010 ,1 ,2810100,1.701501,0.822187,0.057283
600206,2010 ,2 ,2725275,0.373197,0.82353,-0.030186
600206,2010 ,3 ,2892750,0.87556,0.829906,0.061453
600206,2010 ,4 ,2940600,1.015916,0.808991,0.016541
600206,2010 ,5 ,2644800,0.891153,0.816512,-0.100592
600206,2010 ,6 ,2257650,0.316916,0.832121,-0.146382
600206,2010 ,7 ,2697000,0.265304,0.830653,0.194605
600206,2010 ,8 ,3258150,0.922464,0.837088,0.208065
600206,2010 ,9 ,3508275,0.898661,0.833954,0.076769
600206,2010 ,10 ,4067250,0.852671,0.835991,0.15933
600206,2010 ,11 ,3464775,0.856778,0.843832,-0.148128
600206,2010 ,12 ,3547425,0.647966,0.834706,0.023854
600206,2011 ,1 ,3249450,0.314075,0.806783,-0.083998
600206,2011 ,2 ,3662700,0.42069,0.830321,0.127175
600206,2011 ,3 ,3975900,1.085908,0.80547,0.085511
600206,2011 ,4 ,3466950,0.542727,0.824113,-0.128009
600206,2011 ,5 ,3199425,0.22163,0.81644,-0.077164
600206,2011 ,6 ,3449550,0.228547,0.910307,0.078178
600206,2011 ,7 ,3323400,0.306729,1.008846,-0.03657
600206,2011 ,8 ,3175500,0.192296,1.052877,-0.044503
600206,2011 ,9 ,2973225,0.286625,1.046034,-0.063699
600206,2011 ,10 ,2964525,0.119508,1.028079,-0.002926
600206,2011 ,11 ,2764425,0.204287,1.026759,-0.067498
600206,2011 ,12 ,2164125,0.090591,1.054404,-0.217152
600206,2012 ,1 ,2281575,0.114636,1.042598,0.054271
600206,2012 ,2 ,2496900,0.176382,1.03125,0.094376
600206,2012 ,3 ,2192400,0.243639,1.018015,-0.121951
600206,2012 ,4 ,2392500,0.126636,1.012987,0.09127
600206,2012 ,5 ,2201100,0.146959,1.009807,-0.08
600206,2012 ,6 ,1905300,0.077657,1.074052,-0.134387
600206,2012 ,7 ,1794375,0.14045,1.05939,-0.058219
600206,2012 ,8 ,2327250,1.126675,1.033135,0.29697
600206,2012 ,9 ,2355525,0.802579,1.084259,0.01215
600206,2012 ,10 ,2329425,0.302255,1.067909,-0.01108
600206,2012 ,11 ,1924875,0.127381,1.108594,-0.173669
600206,2012 ,12 ,2144550,0.249845,1.088804,0.114124
600206,2013 ,1 ,2203275,0.274243,1.046762,0.027383
600206,2013 ,2 ,2462100,0.192495,1.071601,0.117473
600206,2013 ,3 ,2340300,0.405025,0.919645,-0.04947
600206,2013 ,4 ,2296800,0.064607,0.955714,-0.018587
600206,2013 ,6 ,4039930.77,0.622449,0.680468,0.376894
600206,2013 ,7 ,4303887.73,1.242668,0.697064,0.065337
600206,2013 ,8 ,4473375.89,0.839574,0.720902,0.03938
600206,2013 ,9 ,4845694.13,0.377404,0.727139,0.08323
600206,2013 ,10 ,4390021.06,0.2497,0.746955,-0.094037
600206,2013 ,11 ,4595629.64,0.163222,0.771622,0.046835
600206,2013 ,12 ,5376386.55,0.319447,0.739705,0.169891
600206,2014 ,1 ,6909584.27,0.23617,0.737278,-0.08062
600206,2014 ,2 ,9557879.09,0.539472,0.77732,0.281057
600206,2014 ,3 ,8685549.63,0.269938,0.803341,-0.091268
600206,2014 ,4 ,7926455.24,0.176951,0.804351,-0.087397
600206,2014 ,5 ,8849111.4,0.194582,0.825205,0.116402
600206,2014 ,6 ,8983315.94,0.194548,0.806866,0.015166
600206,2014 ,7 ,9134296.04,0.039709,0.740661,0.016807
600206,2014 ,8 ,10451178.02,0.603371,0.717546,0.144169
600206,2014 ,9 ,11088649.55,0.464294,0.645429,0.060995
600206,2014 ,10 ,10535055.85,0.441287,0.633955,-0.049924
600206,2014 ,11 ,10954445.02,0.495628,0.593908,0.039809
600206,2014 ,12 ,9629175.25,0.619286,0.567272,-0.12098
600206,2015 ,1 ,9343990.62,0.338385,0.557375,-0.029617
600206,2015 ,2 ,10090503.33,0.231537,0.553301,0.079892
600239,2008 ,1 ,5150944,1.01316,0.815722,0.024263
600239,2008 ,2 ,5694218.97,0.299272,0.818464,0.105471
600239,2008 ,3 ,6089328.04,0.740945,0.726845,0.069388
600239,2008 ,4 ,5708745.04,0.465912,0.728929,-0.0625
600239,2008 ,5 ,7745299.88,0.463922,0.69053,0.356743
600239,2008 ,6 ,6286882.58,0.489059,0.707565,-0.188297
600239,2008 ,7 ,6048655.05,0.221916,0.674223,-0.037893
600239,2008 ,8 ,4500176.11,0.132748,0.734226,-0.256004
600239,2008 ,9 ,4369441.5,0.183755,0.735269,-0.029051
600239,2008 ,10 ,3712863.19,0.117337,0.740305,-0.150266
600239,2008 ,11 ,3750630.96,0.313363,0.693446,0.010172
600239,2008 ,12 ,5179996.13,0.516186,0.713427,0.3811
600239,2009 ,1 ,5705839.82,0.26523,0.665085,0.101514
600239,2009 ,2 ,5656451.19,0.479782,0.642376,-0.008656
600239,2009 ,3 ,7876034.5,0.692454,0.684063,0.392399
600239,2009 ,4 ,10746806.52,0.90506,0.673993,-0.061232
600239,2009 ,5 ,10662352.24,0.559185,0.675066,-0.007859
600239,2009 ,6 ,15771835.89,0.980398,0.695815,0.479207
600239,2009 ,7 ,16525590.3,1.266417,0.647033,0.047791
600239,2009 ,8 ,13675258.51,0.633002,0.671915,-0.17248
600239,2009 ,9 ,14676041.67,0.635539,0.673169,0.073182
600239,2009 ,10 ,15930187.66,0.450532,0.641169,0.085455
600239,2009 ,11 ,17418694.26,0.864745,0.611938,0.093439
600239,2009 ,12 ,17304680.99,0.969663,0.609972,-0.006545
600239,2010 ,1 ,13732265.15,0.747101,0.627626,-0.206442
600239,2010 ,2 ,14935738.57,0.322436,0.611839,0.087638
600239,2010 ,3 ,16500254.02,0.653347,0.610189,0.10475
600239,2010 ,4 ,11078289.55,0.782122,0.655846,-0.328599
600239,2010 ,5 ,10128178.95,0.660034,0.650518,-0.085763
600239,2010 ,6 ,10121844.88,0.5157,0.647594,0.004979
600239,2010 ,7 ,11857380.24,0.582735,0.649855,0.171464
600239,2010 ,8 ,10989612.56,0.688146,0.638091,-0.073184
600239,2010 ,9 ,10653906.82,0.421519,0.638267,-0.030548
600239,2010 ,10 ,11103625.83,0.474897,0.630878,0.042212
600239,2010 ,11 ,9893818.34,0.632225,0.654678,-0.108956
600239,2010 ,12 ,11762369.18,0.631077,0.585239,0.18886
600239,2011 ,1 ,11509006.35,0.490455,0.578613,-0.02154
600239,2011 ,2 ,10888267.43,0.334796,0.559238,-0.053935
600239,2011 ,3 ,10717247.52,0.677813,0.561461,-0.015707
600239,2011 ,4 ,9387092.69,0.425208,0.571617,-0.124113
600239,2011 ,5 ,8950041.81,0.27698,0.574303,-0.046559
600239,2011 ,6 ,10589299.31,0.320028,0.577927,0.185895
600239,2011 ,7 ,8893035.19,0.628079,0.56667,-0.160187
600239,2011 ,8 ,7682594.29,0.365655,0.661011,-0.136111
600239,2011 ,9 ,5796941.46,0.194183,0.684446,-0.245445
600239,2011 ,10 ,6389810.47,0.420608,0.736056,0.102273
600239,2011 ,11 ,5294649.65,0.510471,0.877296,-0.171392
600239,2011 ,12 ,5302883.94,0.619264,0.772094,0.001555
600239,2012 ,1 ,5204072.44,0.350431,0.779215,-0.018634
600239,2012 ,2 ,6299233.26,0.99142,0.796541,0.210443
600239,2012 ,3 ,5805175.75,0.625374,0.88308,-0.078431
600239,2012 ,4 ,6702713.56,0.48444,0.891745,0.15461
600239,2012 ,5 ,7863748.71,0.60561,0.921089,0.173219
600239,2012 ,6 ,6990913.77,0.330262,0.948527,-0.106205
600239,2012 ,7 ,5327586.82,0.310508,0.992981,-0.237927
600239,2012 ,8 ,5162900.98,0.228789,0.976598,-0.030912
600239,2012 ,9 ,5294649.65,0.224364,0.986043,0.025518
600239,2012 ,10 ,5302883.94,0.182673,1.074018,0.001555
600239,2012 ,11 ,5903987.25,0.446846,1.089598,0.113354
600239,2012 ,12 ,7122662.44,0.800273,1.074595,0.206416
600239,2013 ,1 ,6348639.01,0.763734,1.081132,-0.108671
600239,2013 ,2 ,6340404.72,0.359388,1.100982,-0.001297
600239,2013 ,3 ,5179369.57,0.372426,1.012345,-0.183117
600239,2013 ,4 ,5080558.07,0.191367,1.033146,-0.019078
600239,2013 ,5 ,5747535.7,0.370715,1.0537,0.13128
600239,2013 ,6 ,4314768.92,0.186046,0.993066,-0.240717
600239,2013 ,7 ,4207723.13,0.28134,1.022656,-0.024809
600239,2013 ,8 ,4594734.85,0.278656,1.031097,0.091977
600239,2013 ,9 ,4635906.31,0.296636,1.024227,0.008961
600239,2013 ,10 ,4545329.1,0.2932,1.025078,-0.019538
600239,2013 ,11 ,5055855.19,0.240958,1.055853,0.112319
600239,2013 ,12 ,4421814.72,0.236965,1.066242,-0.125407
600239,2014 ,1 ,4034803,0.133756,1.051025,-0.087523
600239,2014 ,2 ,3804242.83,0.196087,1.032605,-0.057143
600239,2014 ,3 ,3886585.75,0.263373,1.020552,0.021645
600239,2014 ,4 ,3861882.87,0.262125,0.955691,-0.006356
600239,2014 ,5 ,3672494.16,0.147232,0.9618,-0.049041
600239,2014 ,6 ,3548979.78,0.143951,1.008981,-0.033632
600239,2014 ,7 ,3845414.29,0.302417,1.00036,0.114484
600239,2014 ,8 ,4092443.04,0.869912,1.047468,0.06424
600239,2014 ,9 ,4948809.4,0.661022,1.093661,0.209256
600239,2014 ,10 ,4718249.22,0.14711,1.103856,-0.046589
600239,2014 ,11 ,5385226.86,0.623101,1.11879,0.141361
600239,2014 ,12 ,5640489.91,0.827609,1.149798,0.047401
600239,2015 ,1 ,5574615.58,0.535671,1.1448,-0.011679
600239,2015 ,2 ,5739301.41,0.236007,1.188905,0.029542
600256,2008 ,1 ,15182053.62,0.484076,0.905209,-0.104699
600256,2008 ,2 ,15805617.72,0.129905,0.906163,0.041072
600256,2008 ,3 ,11432008.43,0.170818,0.93954,-0.276712
600256,2008 ,4 ,12592530.5,0.30949,0.920851,0.101515
600256,2008 ,5 ,14160101.36,0.349192,0.905489,0.124484
600256,2008 ,6 ,11449329.66,0.243863,0.906955,-0.191437
600256,2008 ,7 ,10739159.44,0.248742,0.896301,-0.062027
600256,2008 ,8 ,7560714.67,0.144187,0.918395,-0.295968
600256,2008 ,9 ,6287604.64,0.185027,0.933096,-0.168385
600256,2008 ,10 ,5049137.06,0.417031,0.936202,-0.19697
600256,2008 ,11 ,6313586.48,0.420283,0.953548,0.250429
600256,2008 ,12 ,7898478.55,0.424585,0.953312,0.251029
600256,2009 ,1 ,8721236.74,0.279825,0.93427,0.104167
600256,2009 ,2 ,9518013.08,0.710414,0.937598,0.09136
600256,2009 ,3 ,12644494.18,0.535278,0.951819,0.32848
600256,2009 ,4 ,13480243.29,0.40702,0.946236,0.072715
600256,2009 ,5 ,14147110.44,0.432969,0.946466,0.04947
600256,2009 ,6 ,14652024.15,0.471051,0.943093,0.03569
600256,2009 ,7 ,18824707.23,0.829591,0.963667,0.284785
600256,2009 ,8 ,15699958.26,0.790817,0.982462,-0.165992
600256,2009 ,9 ,14594864.11,0.4981,0.985851,-0.070388
600256,2009 ,10 ,17376652.83,0.333066,0.984096,0.190601
600256,2009 ,11 ,22216203.07,0.833907,0.994592,0.278509
600256,2009 ,12 ,21816082.77,0.460151,0.996232,-0.01801
600256,2010 ,1 ,24797931.64,0.513664,0.973012,0.136681
600256,2010 ,2 ,29103988.15,0.238477,0.977112,0.173646
600256,2010 ,3 ,30409142.45,0.280085,0.977201,0.044845
600256,2010 ,4 ,35011478.51,0.328076,0.934682,0.152559
600256,2010 ,5 ,39408038.43,0.662424,0.972933,0.125575
600256,2010 ,6 ,34503706.81,0.371253,0.988274,-0.12445
600256,2010 ,7 ,35816482.44,0.336284,0.965522,0.038047
600256,2010 ,8 ,35197248.65,0.404913,0.960129,-0.017289
600256,2010 ,9 ,38776419.96,0.425218,0.960758,0.101689
600256,2010 ,10 ,45897608.55,0.314189,0.962689,0.183647
600256,2010 ,11 ,58084129.55,0.458106,0.949488,0.265515
600256,2010 ,12 ,51928945.67,0.24426,0.959287,-0.10597
600256,2011 ,1 ,46826459.24,0.253415,1.009084,-0.098259
600256,2011 ,2 ,50702862.77,0.193656,0.983294,0.082782
600256,2011 ,3 ,42708554.54,0.190495,0.977387,-0.156269
600256,2011 ,4 ,45922377.92,0.31658,1.049006,0.07525
600256,2011 ,5 ,45634586.81,0.234568,1.07638,-0.05178
600256,2011 ,6 ,46296521.94,0.160777,1.059076,0.014505
600256,2011 ,7 ,51066348.64,0.289219,1.025923,0.103028
600256,2011 ,8 ,50599100.31,0.162073,1.020433,-0.00915
600256,2011 ,9 ,44349653.91,0.114433,1.014266,-0.123509
600256,2011 ,10 ,44641684.11,0.167435,1.028466,0.006585
600256,2011 ,11 ,48009765.82,0.200762,0.995718,0.075447
600256,2011 ,12 ,40066544.22,0.14667,1.002297,-0.16545
600256,2012 ,1 ,40241762.35,0.13136,0.992969,0.004373
600256,2012 ,2 ,46938988.4,0.18187,1.006943,0.166425
600256,2012 ,3 ,45868210.98,0.177795,0.964696,-0.022812
600256,2012 ,4 ,46919519.72,0.147198,0.96011,0.02292
600256,2012 ,5 ,55263796.12,0.200257,0.969792,0.177841
600256,2012 ,6 ,47203762.44,0.206707,0.997394,-0.145847
600256,2012 ,7 ,43103658.36,0.16695,1.026601,-0.08686
600256,2012 ,8 ,44470359.72,0.161879,0.975257,0.031707
600256,2012 ,9 ,51549171.9,0.220375,0.949527,0.15918
600256,2012 ,10 ,56595453.86,0.301403,0.956931,0.097893
600256,2012 ,11 ,52285088.02,0.183348,0.948117,-0.076161
600256,2012 ,12 ,57436500.85,0.315222,0.898682,0.098525
600256,2013 ,1 ,61746866.69,0.335422,0.928656,0.075046
600256,2013 ,2 ,65671752.65,0.173712,0.934399,0.063564
600256,2013 ,3 ,74257440.7,0.322432,0.853146,0.130736
600256,2013 ,4 ,64410182.16,0.190012,0.878899,-0.13261
600256,2013 ,5 ,73556568.2,0.235091,0.889421,0.142002
600256,2013 ,6 ,68124806.38,0.131712,0.881397,-0.071469
600256,2013 ,7 ,44890883.22,0.357967,0.77009,-0.341049
600256,2013 ,8 ,48990987.3,0.336478,0.727475,0.091335
600256,2013 ,9 ,49621772.55,0.265743,0.731502,0.012876
600256,2013 ,10 ,61869519.37,0.342497,0.679193,0.246822
600256,2013 ,11 ,59054313.18,0.259007,0.578708,-0.039082
600256,2013 ,12 ,45635251.74,0.301501,0.620522,-0.227233
600256,2014 ,1 ,35923401.83,0.323166,0.656869,-0.212815
600256,2014 ,2 ,40674898.29,0.389476,0.642727,0.132267
600256,2014 ,3 ,38273042.93,0.315503,0.643764,-0.05905
600256,2014 ,4 ,35662330.59,0.431177,0.69767,-0.068213
600256,2014 ,5 ,37437614.98,0.347625,0.769549,0.04978
600256,2014 ,6 ,36654401.28,0.30716,0.743887,-0.02092
600256,2014 ,7 ,40779326.78,0.552857,0.809044,0.112536
600256,2014 ,8 ,46261822.7,0.756654,0.852967,0.134443
600256,2014 ,9 ,46000751.47,0.673475,0.778461,-0.005643
600256,2014 ,10 ,42502396.93,0.359948,0.731436,-0.07605
600256,2014 ,11 ,41405897.74,0.448768,0.724035,-0.025799
600256,2014 ,12 ,43651110.36,1.108014,0.71698,0.054224
600256,2015 ,1 ,44016610.09,0.905882,0.700921,0.008373
600256,2015 ,2 ,44643181.05,0.380815,0.687916,0.014235
600266,2008 ,1 ,18502770,0.584998,0.949933,-0.138371
600266,2008 ,2 ,16487250,0.531319,0.937633,-0.108931
600266,2008 ,3 ,13263900,0.4497,0.94113,-0.195506
600266,2008 ,4 ,13041600,0.552696,0.921733,-0.01676
600266,2008 ,5 ,11122410,0.716077,0.936093,-0.147159
600266,2008 ,6 ,8573370,0.621228,0.936465,-0.229181
600266,2008 ,7 ,8299200,0.872982,0.92,-0.031979
600266,2008 ,8 ,5275920,0.436916,0.966159,-0.355243
600266,2008 ,9 ,5290740,0.355224,0.956698,0.002809
